LATITUDE,LONGITUDE,ELEVATION,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,Year,Month,Day,DayOfYear
48.55943,-93.39554,352.6,3.0,0.0,0.0,130.0,-6.8,-6.0,-8.2,2015,12,21,355
48.55943,-93.39554,352.6,4.0,0.5,3.0,130.0,-5.6,0.6,-7.7,2015,12,22,356
48.55943,-93.39554,352.6,3.1,0.0,0.0,130.0,0.0,1.1,-3.8,2015,12,23,357
48.55943,-93.39554,352.6,3.8,1.8,23.0,130.0,-7.0,-3.8,-19.3,2015,12,24,358
48.55943,-93.39554,352.6,2.1,0.0,0.0,130.0,-12.4,-4.3,-18.8,2015,12,25,359
48.55943,-93.39554,352.6,3.0,0.0,0.0,130.0,-8.8,-7.7,-17.1,2015,12,26,360
48.55943,-93.39554,352.6,2.0,0.0,0.0,130.0,-15.9,-12.1,-21.6,2015,12,27,361
48.55943,-93.39554,352.6,3.5,0.0,0.0,130.0,-16.5,-9.3,-20.5,2015,12,28,362
48.55943,-93.39554,352.6,2.2,0.0,0.0,130.0,-11.8,-9.9,-14.3,2015,12,29,363
48.55943,-93.39554,352.6,0.6,0.0,0.0,130.0,-12.5,-7.7,-16.0,2015,12,30,364
48.55943,-93.39554,352.6,3.2,0.3,15.0,130.0,-10.3,-7.7,-11.0,2015,12,31,365
48.55943,-93.39554,352.6,3.8,0.0,0.0,150.0,-7.9,-4.3,-9.3,2016,1,1,1
48.55943,-93.39554,352.6,5.4,0.0,0.0,150.0,-7.5,-3.2,-11.6,2016,1,2,2
48.55943,-93.39554,352.6,3.2,0.0,0.0,150.0,-4.8,-2.7,-6.0,2016,1,3,3
48.55943,-93.39554,352.6,2.9,0.0,0.0,150.0,-4.7,-1.6,-6.6,2016,1,4,4
48.55943,-93.39554,352.6,3.5,0.0,0.0,150.0,-4.8,-2.7,-6.6,2016,1,5,5
48.55943,-93.39554,352.6,1.4,0.0,0.0,150.0,-4.0,-3.2,-4.9,2016,1,6,6
48.55943,-93.39554,352.6,2.4,2.3,38.0,150.0,-3.7,-2.1,-4.3,2016,1,7,7
48.55943,-93.39554,352.6,4.0,0.3,13.0,180.0,-3.7,-2.1,-14.3,2016,1,8,8
48.55943,-93.39554,352.6,4.4,0.0,0.0,180.0,-16.4,-14.3,-27.7,2016,1,9,9
48.55943,-93.39554,352.6,1.4,0.0,0.0,180.0,-25.8,-19.3,-31.0,2016,1,10,10
48.55943,-93.39554,352.6,1.3,1.3,10.0,180.0,-25.8,-18.2,-31.0,2016,1,11,11
48.55943,-93.39554,352.6,3.0,0.0,0.0,180.0,-22.8,-20.5,-26.6,2016,1,12,12
48.55943,-93.39554,352.6,0.9,0.0,3.0,180.0,-21.2,-16.6,-27.7,2016,1,13,13
48.55943,-93.39554,352.6,2.4,1.3,13.0,180.0,-18.9,-11.0,-22.7,2016,1,14,14
48.55943,-93.39554,352.6,4.2,0.0,3.0,180.0,-14.7,-13.8,-19.3,2016,1,15,15
48.55943,-93.39554,352.6,4.1,0.0,0.0,180.0,-21.4,-19.3,-28.8,2016,1,16,16
48.55943,-93.39554,352.6,2.6,0.0,0.0,180.0,-26.8,-21.0,-32.1,2016,1,17,17
48.55943,-93.39554,352.6,2.7,0.0,0.0,180.0,-24.8,-16.6,-29.3,2016,1,18,18
48.55943,-93.39554,352.6,1.1,0.0,0.0,200.0,-22.3,-13.8,-28.8,2016,1,19,19
48.55943,-93.39554,352.6,1.1,0.0,0.0,200.0,-17.1,-10.5,-22.1,2016,1,20,20
48.55943,-93.39554,352.6,2.5,0.0,18.0,200.0,-10.7,-9.3,-11.6,2016,1,21,21
48.55943,-93.39554,352.6,1.7,0.0,0.0,200.0,-10.9,-7.7,-12.7,2016,1,22,22
48.55943,-93.39554,352.6,3.9,1.3,15.0,200.0,-7.9,-4.3,-8.8,2016,1,23,23
48.55943,-93.39554,352.6,2.0,0.0,0.0,200.0,-5.2,-3.2,-6.0,2016,1,24,24
48.55943,-93.39554,352.6,2.6,0.3,13.0,200.0,-3.8,-3.2,-6.0,2016,1,25,25
48.55943,-93.39554,352.6,3.8,0.3,10.0,230.0,-5.9,-4.9,-9.3,2016,1,26,26
48.55943,-93.39554,352.6,5.1,7.4,84.0,230.0,-6.2,-1.6,-7.1,2016,1,27,27
48.55943,-93.39554,352.6,4.1,0.0,0.0,250.0,-6.1,-3.8,-20.5,2016,1,28,28
48.55943,-93.39554,352.6,4.3,0.8,5.0,250.0,-10.9,1.1,-18.8,2016,1,29,29
48.55943,-93.39554,352.6,3.9,0.0,0.0,250.0,0.5,4.4,-1.6,2016,1,30,30
48.55943,-93.39554,352.6,3.1,0.0,0.0,230.0,-1.7,0.6,-9.9,2016,1,31,31
48.55943,-93.39554,352.6,1.4,0.0,0.0,230.0,-8.2,-3.2,-17.7,2016,2,1,32
48.55943,-93.39554,352.6,2.5,0.0,0.0,230.0,-7.9,-6.0,-10.5,2016,2,2,33
48.55943,-93.39554,352.6,2.5,0.0,0.0,230.0,-10.8,-7.1,-19.9,2016,2,3,34
48.55943,-93.39554,352.6,2.1,0.3,8.0,230.0,-13.2,-8.8,-17.1,2016,2,4,35
48.55943,-93.39554,352.6,2.0,0.0,3.0,250.0,-11.4,-3.2,-16.6,2016,2,5,36
48.55943,-93.39554,352.6,2.7,2.3,28.0,250.0,-5.1,0.6,-8.2,2016,2,6,37
48.55943,-93.39554,352.6,4.7,0.8,5.0,280.0,-0.3,1.1,-13.2,2016,2,7,38
48.55943,-93.39554,352.6,6.9,1.3,0.0,280.0,-13.1,-13.2,-17.1,2016,2,8,39
48.55943,-93.39554,352.6,4.9,0.0,0.0,280.0,-17.3,-13.8,-22.1,2016,2,9,40
48.55943,-93.39554,352.6,1.4,0.0,0.0,280.0,-21.6,-16.6,-30.5,2016,2,10,41
48.55943,-93.39554,352.6,2.8,0.0,0.0,280.0,-21.2,-10.5,-30.5,2016,2,11,42
48.55943,-93.39554,352.6,5.1,0.0,0.0,280.0,-19.3,-17.1,-26.6,2016,2,12,43
48.55943,-93.39554,352.6,1.8,0.0,0.0,280.0,-23.9,-13.8,-33.8,2016,2,13,44
48.55943,-93.39554,352.6,3.1,3.3,51.0,280.0,-17.6,-9.3,-24.9,2016,2,14,45
48.55943,-93.39554,352.6,2.9,0.0,0.0,330.0,-7.3,-1.0,-9.3,2016,2,15,46
48.55943,-93.39554,352.6,3.2,0.0,0.0,330.0,-7.3,-3.8,-27.1,2016,2,16,47
48.55943,-93.39554,352.6,1.6,0.0,0.0,330.0,-19.4,-3.2,-30.5,2016,2,17,48
48.55943,-93.39554,352.6,5.0,1.0,0.0,300.0,-3.8,2.2,-9.3,2016,2,18,49
48.55943,-93.39554,352.6,3.1,2.0,3.0,280.0,1.3,2.2,0.0,2016,2,19,50
48.55943,-93.39554,352.6,4.5,0.5,3.0,250.0,0.0,0.6,-4.3,2016,2,20,51
48.55943,-93.39554,352.6,2.2,0.3,18.0,280.0,-6.2,-4.3,-22.7,2016,2,21,52
48.55943,-93.39554,352.6,1.6,0.3,8.0,280.0,-13.1,-2.7,-22.7,2016,2,22,53
48.55943,-93.39554,352.6,2.4,5.3,79.0,360.0,-2.1,1.1,-3.2,2016,2,23,54
48.55943,-93.39554,352.6,1.9,0.0,0.0,330.0,-3.6,-3.2,-8.2,2016,2,24,55
48.55943,-93.39554,352.6,3.1,0.0,8.0,300.0,-6.8,-3.8,-14.9,2016,2,25,56
48.55943,-93.39554,352.6,3.8,0.0,0.0,300.0,-6.7,6.1,-13.8,2016,2,26,57
48.55943,-93.39554,352.6,3.9,0.0,3.0,300.0,2.3,7.8,-6.0,2016,2,27,58
48.55943,-93.39554,352.6,3.8,2.0,64.0,360.0,-5.6,-3.8,-8.8,2016,2,28,59
48.55943,-93.39554,352.6,5.7,0.5,13.0,300.0,-13.2,-7.7,-21.0,2016,2,29,60
48.55943,-93.39554,352.6,2.5,0.0,0.0,300.0,-18.0,-7.7,-27.1,2016,3,1,61
48.55943,-93.39554,352.6,0.8,0.0,0.0,300.0,-16.0,-5.5,-24.9,2016,3,2,62
48.55943,-93.39554,352.6,1.4,0.0,0.0,300.0,-11.9,-3.2,-22.1,2016,3,3,63
48.55943,-93.39554,352.6,2.2,2.5,28.0,300.0,-13.1,-3.8,-23.2,2016,3,4,64
48.55943,-93.39554,352.6,2.3,0.0,0.0,330.0,-6.4,0.0,-17.1,2016,3,5,65
48.55943,-93.39554,352.6,2.8,0.0,0.0,300.0,2.1,12.2,-3.2,2016,3,6,66
48.55943,-93.39554,352.6,4.2,0.0,0.0,280.0,2.2,9.4,-3.8,2016,3,7,67
48.55943,-93.39554,352.6,3.4,2.5,0.0,230.0,3.3,3.9,1.1,2016,3,8,68
48.55943,-93.39554,352.6,2.1,0.0,0.0,200.0,0.3,1.1,-3.2,2016,3,9,69
48.55943,-93.39554,352.6,2.2,0.0,0.0,180.0,-0.6,4.4,-3.8,2016,3,10,70
48.55943,-93.39554,352.6,3.6,0.0,0.0,180.0,4.3,16.1,-3.2,2016,3,11,71
48.55943,-93.39554,352.6,2.1,0.0,0.0,130.0,8.1,15.6,-3.2,2016,3,12,72
48.55943,-93.39554,352.6,4.2,4.6,0.0,50.0,7.4,15.0,1.7,2016,3,13,73
48.55943,-93.39554,352.6,2.1,0.0,0.0,30.0,7.6,15.6,-1.0,2016,3,14,74
48.55943,-93.39554,352.6,4.3,22.9,0.0,0.0,4.8,8.3,-1.0,2016,3,15,75
48.55943,-93.39554,352.6,3.2,28.4,173.0,0.0,2.3,3.9,-3.2,2016,3,16,76
48.55943,-93.39554,352.6,2.8,1.3,20.0,180.0,-3.3,-1.6,-4.9,2016,3,17,77
48.55943,-93.39554,352.6,2.8,0.0,0.0,180.0,-5.1,-2.1,-12.7,2016,3,18,78
48.55943,-93.39554,352.6,1.1,0.0,0.0,150.0,-7.7,2.2,-16.6,2016,3,19,79
48.55943,-93.39554,352.6,3.6,0.0,0.0,150.0,-3.1,2.8,-11.6,2016,3,20,80
48.55943,-93.39554,352.6,1.7,0.0,0.0,130.0,-2.3,1.7,-3.8,2016,3,21,81
48.55943,-93.39554,352.6,3.2,0.0,0.0,100.0,-1.9,1.1,-6.0,2016,3,22,82
48.55943,-93.39554,352.6,2.1,0.0,0.0,100.0,-4.2,0.6,-9.9,2016,3,23,83
48.55943,-93.39554,352.6,1.6,0.0,0.0,100.0,-4.4,5.0,-13.2,2016,3,24,84
48.55943,-93.39554,352.6,3.6,3.0,15.0,100.0,-0.2,2.2,-3.2,2016,3,25,85
48.55943,-93.39554,352.6,2.8,0.0,0.0,130.0,-2.3,2.8,-8.2,2016,3,26,86
48.55943,-93.39554,352.6,1.0,0.0,0.0,130.0,-2.0,10.0,-11.0,2016,3,27,87
48.55943,-93.39554,352.6,1.6,0.0,0.0,100.0,3.1,10.0,-4.3,2016,3,28,88
48.55943,-93.39554,352.6,1.7,0.0,0.0,80.0,3.7,15.0,-3.8,2016,3,29,89
48.55943,-93.39554,352.6,1.0,3.6,0.0,0.0,5.8,10.6,0.6,2016,3,30,90
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,3.7,8.3,-1.0,2016,3,31,91
48.55943,-93.39554,352.6,5.1,1.3,18.0,0.0,-1.7,0.0,-7.1,2016,4,1,92
48.55943,-93.39554,352.6,4.9,0.3,8.0,30.0,-6.5,-4.3,-9.9,2016,4,2,93
48.55943,-93.39554,352.6,4.1,0.3,3.0,0.0,-5.9,-3.2,-10.5,2016,4,3,94
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,-6.2,0.6,-11.6,2016,4,4,95
48.55943,-93.39554,352.6,3.5,6.6,61.0,0.0,-3.0,5.6,-9.3,2016,4,5,96
48.55943,-93.39554,352.6,2.9,1.8,18.0,80.0,0.2,3.3,-1.0,2016,4,6,97
48.55943,-93.39554,352.6,4.2,1.5,8.0,0.0,0.4,3.3,-3.8,2016,4,7,98
48.55943,-93.39554,352.6,5.1,0.0,0.0,0.0,-4.5,-3.2,-12.1,2016,4,8,99
48.55943,-93.39554,352.6,4.3,0.0,0.0,0.0,-7.4,0.0,-14.3,2016,4,9,100
48.55943,-93.39554,352.6,5.7,0.8,10.0,0.0,-0.6,2.2,-3.2,2016,4,10,101
48.55943,-93.39554,352.6,5.8,0.3,0.0,0.0,-2.6,1.7,-7.1,2016,4,11,102
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,-2.8,8.3,-12.7,2016,4,12,103
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,3.4,14.4,-4.3,2016,4,13,104
48.55943,-93.39554,352.6,3.0,0.3,0.0,0.0,8.2,20.6,-0.5,2016,4,14,105
48.55943,-93.39554,352.6,3.7,0.3,0.0,0.0,15.7,22.8,10.0,2016,4,15,106
48.55943,-93.39554,352.6,3.1,0.0,0.0,0.0,18.0,25.0,8.9,2016,4,16,107
48.55943,-93.39554,352.6,3.4,9.1,0.0,0.0,9.7,12.2,2.8,2016,4,17,108
48.55943,-93.39554,352.6,3.5,4.1,0.0,0.0,4.2,10.0,1.7,2016,4,18,109
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,7.6,19.4,-1.6,2016,4,19,110
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,9.2,18.3,0.6,2016,4,20,111
48.55943,-93.39554,352.6,3.6,5.8,0.0,0.0,8.2,9.4,-1.6,2016,4,21,112
48.55943,-93.39554,352.6,1.5,0.0,0.0,0.0,2.9,10.0,-6.0,2016,4,22,113
48.55943,-93.39554,352.6,2.0,1.0,0.0,0.0,6.1,10.0,3.3,2016,4,23,114
48.55943,-93.39554,352.6,5.5,0.0,0.0,0.0,5.3,8.3,3.9,2016,4,24,115
48.55943,-93.39554,352.6,6.0,20.3,0.0,0.0,3.9,5.6,1.7,2016,4,25,116
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,4.9,12.2,0.6,2016,4,26,117
48.55943,-93.39554,352.6,4.3,0.0,0.0,0.0,5.8,12.8,-2.7,2016,4,27,118
48.55943,-93.39554,352.6,3.6,0.0,0.0,0.0,7.2,12.8,1.7,2016,4,28,119
48.55943,-93.39554,352.6,3.3,0.0,0.0,0.0,7.5,13.9,-0.5,2016,4,29,120
48.55943,-93.39554,352.6,3.3,0.0,0.0,0.0,7.1,13.9,-3.2,2016,4,30,121
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,7.8,15.6,-2.1,2016,5,1,122
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,8.5,20.0,-2.7,2016,5,2,123
48.55943,-93.39554,352.6,5.1,0.0,0.0,0.0,11.9,17.8,0.0,2016,5,3,124
48.55943,-93.39554,352.6,2.7,0.0,0.0,0.0,8.1,16.1,0.6,2016,5,4,125
48.55943,-93.39554,352.6,3.5,0.5,0.0,0.0,15.1,31.7,5.0,2016,5,5,126
48.55943,-93.39554,352.6,5.2,0.0,0.0,0.0,21.1,30.0,4.4,2016,5,6,127
48.55943,-93.39554,352.6,5.0,0.0,0.0,0.0,10.8,18.9,-1.0,2016,5,7,128
48.55943,-93.39554,352.6,2.4,0.0,0.0,0.0,10.3,20.0,-1.6,2016,5,8,129
48.55943,-93.39554,352.6,4.3,0.0,0.0,0.0,13.3,22.8,3.3,2016,5,9,130
48.55943,-93.39554,352.6,4.7,1.8,0.0,0.0,13.1,20.6,7.8,2016,5,10,131
48.55943,-93.39554,352.6,2.5,4.3,0.0,0.0,10.2,11.7,8.9,2016,5,11,132
48.55943,-93.39554,352.6,4.7,0.0,0.0,0.0,9.5,11.7,4.4,2016,5,12,133
48.55943,-93.39554,352.6,6.0,0.5,0.0,0.0,3.9,6.1,-1.0,2016,5,13,134
48.55943,-93.39554,352.6,4.7,0.0,0.0,0.0,0.2,5.6,-2.7,2016,5,14,135
48.55943,-93.39554,352.6,3.0,2.5,0.0,0.0,4.5,10.6,-3.8,2016,5,15,136
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,5.7,13.9,-2.7,2016,5,16,137
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,8.9,18.3,-3.2,2016,5,17,138
48.55943,-93.39554,352.6,1.5,0.0,0.0,0.0,11.2,22.8,-1.0,2016,5,18,139
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,13.6,23.9,1.1,2016,5,19,140
48.55943,-93.39554,352.6,1.2,0.0,0.0,0.0,16.4,25.0,5.6,2016,5,20,141
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,17.0,27.8,3.3,2016,5,21,142
48.55943,-93.39554,352.6,3.3,0.0,0.0,0.0,17.7,28.9,3.3,2016,5,22,143
48.55943,-93.39554,352.6,2.9,2.0,0.0,0.0,21.3,26.7,10.6,2016,5,23,144
48.55943,-93.39554,352.6,2.7,0.0,0.0,0.0,18.1,27.8,9.4,2016,5,24,145
48.55943,-93.39554,352.6,3.8,0.8,0.0,0.0,14.5,19.4,6.7,2016,5,25,146
48.55943,-93.39554,352.6,2.6,3.6,0.0,0.0,16.2,25.0,11.1,2016,5,26,147
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,16.1,22.2,6.7,2016,5,27,148
48.55943,-93.39554,352.6,2.8,4.1,0.0,0.0,15.7,16.1,13.3,2016,5,28,149
48.55943,-93.39554,352.6,3.2,2.3,0.0,0.0,14.5,20.0,7.8,2016,5,29,150
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,15.7,23.9,6.7,2016,5,30,151
48.55943,-93.39554,352.6,5.6,18.5,0.0,0.0,12.8,13.9,8.9,2016,5,31,152
48.55943,-93.39554,352.6,4.3,2.5,0.0,0.0,13.5,18.3,11.1,2016,6,1,153
48.55943,-93.39554,352.6,3.1,1.3,0.0,0.0,12.4,18.3,8.3,2016,6,2,154
48.55943,-93.39554,352.6,3.0,4.8,0.0,0.0,13.4,22.2,6.1,2016,6,3,155
48.55943,-93.39554,352.6,3.0,13.7,0.0,0.0,13.7,18.9,11.7,2016,6,4,156
48.55943,-93.39554,352.6,3.6,2.3,0.0,0.0,14.3,22.8,5.0,2016,6,5,157
48.55943,-93.39554,352.6,5.0,2.8,0.0,0.0,13.7,16.7,5.0,2016,6,6,158
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,10.8,18.9,0.6,2016,6,7,159
48.55943,-93.39554,352.6,1.5,0.0,0.0,0.0,11.3,21.1,-1.0,2016,6,8,160
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,17.4,27.2,5.6,2016,6,9,161
48.55943,-93.39554,352.6,3.4,0.0,0.0,0.0,20.1,28.9,12.2,2016,6,10,162
48.55943,-93.39554,352.6,4.1,0.0,0.0,0.0,19.6,21.7,10.0,2016,6,11,163
48.55943,-93.39554,352.6,4.2,17.0,0.0,0.0,14.1,16.7,10.0,2016,6,12,164
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,14.3,22.2,9.4,2016,6,13,165
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,14.3,20.0,5.6,2016,6,14,166
48.55943,-93.39554,352.6,2.6,24.1,0.0,0.0,15.9,17.8,13.9,2016,6,15,167
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,17.5,25.6,12.2,2016,6,16,168
48.55943,-93.39554,352.6,1.7,7.1,0.0,0.0,17.5,23.3,11.7,2016,6,17,169
48.55943,-93.39554,352.6,1.1,0.0,0.0,0.0,19.1,26.1,11.1,2016,6,18,170
48.55943,-93.39554,352.6,4.2,23.1,0.0,0.0,19.9,29.4,14.4,2016,6,19,171
48.55943,-93.39554,352.6,5.9,0.0,0.0,0.0,19.5,22.2,8.3,2016,6,20,172
48.55943,-93.39554,352.6,3.7,0.0,0.0,0.0,15.4,22.8,6.7,2016,6,21,173
48.55943,-93.39554,352.6,1.9,2.3,0.0,0.0,13.9,19.4,6.7,2016,6,22,174
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,16.1,27.2,6.7,2016,6,23,175
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,18.8,27.8,8.3,2016,6,24,176
48.55943,-93.39554,352.6,4.0,68.1,0.0,0.0,22.1,28.3,13.9,2016,6,25,177
48.55943,-93.39554,352.6,4.5,5.1,0.0,0.0,17.2,22.2,12.2,2016,6,26,178
48.55943,-93.39554,352.6,3.3,0.3,0.0,0.0,14.2,18.3,7.8,2016,6,27,179
48.55943,-93.39554,352.6,1.1,0.0,0.0,0.0,14.5,23.3,5.0,2016,6,28,180
48.55943,-93.39554,352.6,2.8,1.3,0.0,0.0,17.6,26.7,10.6,2016,6,29,181
48.55943,-93.39554,352.6,3.4,0.0,0.0,0.0,15.0,15.6,5.0,2016,6,30,182
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,13.5,22.8,4.4,2016,7,1,183
48.55943,-93.39554,352.6,0.9,0.0,0.0,0.0,15.8,25.6,6.1,2016,7,2,184
48.55943,-93.39554,352.6,1.0,0.3,0.0,0.0,17.7,25.6,6.7,2016,7,3,185
48.55943,-93.39554,352.6,3.4,0.3,0.0,0.0,21.2,27.2,15.0,2016,7,4,186
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,20.1,27.2,11.1,2016,7,5,187
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,19.0,26.7,10.6,2016,7,6,188
48.55943,-93.39554,352.6,2.3,7.6,0.0,0.0,17.6,21.1,9.4,2016,7,7,189
48.55943,-93.39554,352.6,2.8,15.5,0.0,0.0,18.7,23.3,11.7,2016,7,8,190
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,18.4,25.0,10.0,2016,7,9,191
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,20.7,26.1,16.1,2016,7,10,192
48.55943,-93.39554,352.6,3.3,5.3,0.0,0.0,20.7,26.1,16.7,2016,7,11,193
48.55943,-93.39554,352.6,4.7,7.6,0.0,0.0,20.6,24.4,16.1,2016,7,12,194
48.55943,-93.39554,352.6,4.8,7.4,0.0,0.0,18.4,21.1,17.2,2016,7,13,195
48.55943,-93.39554,352.6,3.8,0.5,0.0,0.0,17.3,20.0,12.2,2016,7,14,196
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,16.6,22.8,7.8,2016,7,15,197
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,15.6,24.4,6.1,2016,7,16,198
48.55943,-93.39554,352.6,3.1,14.5,0.0,0.0,18.8,25.6,14.4,2016,7,17,199
48.55943,-93.39554,352.6,2.4,0.0,0.0,0.0,17.7,23.3,9.4,2016,7,18,200
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,18.0,28.3,7.8,2016,7,19,201
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,24.4,31.7,15.0,2016,7,20,202
48.55943,-93.39554,352.6,3.9,2.5,0.0,0.0,24.0,28.9,17.8,2016,7,21,203
48.55943,-93.39554,352.6,2.7,0.0,0.0,0.0,22.9,28.9,13.9,2016,7,22,204
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,19.8,26.7,13.3,2016,7,23,205
48.55943,-93.39554,352.6,4.6,0.0,0.0,0.0,21.8,25.6,15.6,2016,7,24,206
48.55943,-93.39554,352.6,2.3,0.0,0.0,0.0,20.8,27.8,13.9,2016,7,25,207
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,21.9,28.9,13.9,2016,7,26,208
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,21.1,25.6,16.7,2016,7,27,209
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,19.6,25.0,10.6,2016,7,28,210
48.55943,-93.39554,352.6,1.2,0.0,0.0,0.0,17.6,25.6,8.3,2016,7,29,211
48.55943,-93.39554,352.6,1.9,0.3,0.0,0.0,19.4,26.1,12.2,2016,7,30,212
48.55943,-93.39554,352.6,2.5,0.0,0.0,0.0,20.3,27.8,12.8,2016,7,31,213
48.55943,-93.39554,352.6,3.1,12.2,0.0,0.0,22.7,28.9,16.7,2016,8,1,214
48.55943,-93.39554,352.6,2.4,13.5,0.0,0.0,21.7,27.8,13.3,2016,8,2,215
48.55943,-93.39554,352.6,2.1,0.5,0.0,0.0,20.4,29.4,9.4,2016,8,3,216
48.55943,-93.39554,352.6,5.1,20.1,0.0,0.0,21.4,25.0,17.2,2016,8,4,217
48.55943,-93.39554,352.6,4.3,1.5,0.0,0.0,19.0,22.8,13.9,2016,8,5,218
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,17.8,23.3,8.3,2016,8,6,219
48.55943,-93.39554,352.6,1.1,0.0,0.0,0.0,16.2,25.6,6.7,2016,8,7,220
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,17.8,26.7,8.3,2016,8,8,221
48.55943,-93.39554,352.6,3.1,1.5,0.0,0.0,21.9,25.6,10.0,2016,8,9,222
48.55943,-93.39554,352.6,3.4,0.3,0.0,0.0,17.7,24.4,10.6,2016,8,10,223
48.55943,-93.39554,352.6,2.0,0.0,0.0,0.0,19.0,25.6,14.4,2016,8,11,224
48.55943,-93.39554,352.6,1.5,5.6,0.0,0.0,20.8,23.9,15.6,2016,8,12,225
48.55943,-93.39554,352.6,2.5,0.0,0.0,0.0,17.7,23.3,10.6,2016,8,13,226
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,17.7,25.0,9.4,2016,8,14,227
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,18.5,26.7,8.9,2016,8,15,228
48.55943,-93.39554,352.6,1.5,0.0,0.0,0.0,20.3,26.7,12.8,2016,8,16,229
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,19.4,28.3,10.6,2016,8,17,230
48.55943,-93.39554,352.6,1.7,0.3,0.0,0.0,19.5,25.6,12.8,2016,8,18,231
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,18.2,24.4,8.3,2016,8,19,232
48.55943,-93.39554,352.6,3.1,0.8,0.0,0.0,16.1,20.6,9.4,2016,8,20,233
48.55943,-93.39554,352.6,2.3,0.0,0.0,0.0,13.2,21.1,2.8,2016,8,21,234
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,19.1,27.8,12.8,2016,8,22,235
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,21.4,29.4,15.6,2016,8,23,236
48.55943,-93.39554,352.6,3.3,0.0,0.0,0.0,23.2,26.1,10.0,2016,8,24,237
48.55943,-93.39554,352.6,3.0,1.5,0.0,0.0,14.8,20.0,7.8,2016,8,25,238
48.55943,-93.39554,352.6,1.0,0.0,0.0,0.0,13.8,23.3,3.9,2016,8,26,239
48.55943,-93.39554,352.6,1.3,15.0,0.0,0.0,15.8,21.7,10.6,2016,8,27,240
48.55943,-93.39554,352.6,2.7,10.9,0.0,0.0,15.4,23.3,11.1,2016,8,28,241
48.55943,-93.39554,352.6,3.0,3.0,0.0,0.0,20.3,26.7,11.7,2016,8,29,242
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,16.3,22.8,5.6,2016,8,30,243
48.55943,-93.39554,352.6,2.4,0.0,0.0,0.0,13.5,22.2,4.4,2016,8,31,244
48.55943,-93.39554,352.6,2.5,0.0,0.0,0.0,15.7,22.2,6.1,2016,9,1,245
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,16.6,23.3,11.1,2016,9,2,246
48.55943,-93.39554,352.6,3.4,0.0,0.0,0.0,17.8,24.4,12.8,2016,9,3,247
48.55943,-93.39554,352.6,2.8,18.3,0.0,0.0,19.7,24.4,17.8,2016,9,4,248
48.55943,-93.39554,352.6,2.2,7.4,0.0,0.0,19.3,22.8,15.0,2016,9,5,249
48.55943,-93.39554,352.6,2.0,0.0,0.0,0.0,17.8,22.8,8.3,2016,9,6,250
48.55943,-93.39554,352.6,2.5,12.7,0.0,0.0,14.0,21.7,5.6,2016,9,7,251
